timestamp,symbol,close,fast_sma,slow_sma,momentum,realized_vol,score,signal
2025-07-14,AAPL,100.38640512273143,,,,,,0
2025-07-14,MSFT,120.20272752213565,,,,,,0
2025-07-14,NVDA,177.20602570425388,,,,,,0
2025-07-14,QQQ,156.38865952493228,,,,,,0
2025-07-14,SPY,140.83826497278423,,,,,,0
2025-07-15,AAPL,99.16121714721406,,,,,,0
2025-07-15,MSFT,120.23487619443812,,,,,,0
2025-07-15,NVDA,185.195803384121,,,,,,0
2025-07-15,QQQ,155.73351226392387,,,,,,0
2025-07-15,SPY,145.35711585844868,,,,,,0
2025-07-16,AAPL,100.07825160378934,,,,,,0
2025-07-16,MSFT,122.59000903671468,,,,,,0
2025-07-16,NVDA,187.02976498261555,,,,,,0
2025-07-16,QQQ,158.36921772841401,,,,,,0
2025-07-16,SPY,144.85134727296477,,,,,,0
2025-07-17,AAPL,101.23445593958222,,,,,,0
2025-07-17,MSFT,118.77538519719452,,,,,,0
2025-07-17,NVDA,183.82275697120724,,,,,,0
2025-07-17,QQQ,159.73810503917417,,,,,,0
2025-07-17,SPY,145.74820853960918,,,,,,0
2025-07-18,AAPL,98.91162259239735,,,,,,0
2025-07-18,MSFT,116.63557099249873,,,,,,0
2025-07-18,NVDA,183.7730051431033,,,,,,0
2025-07-18,QQQ,156.68684644720295,,,,,,0
2025-07-18,SPY,148.3819123905071,,,,,,0
2025-07-21,AAPL,97.3975051915293,,,,,,0
2025-07-21,MSFT,114.87819353722774,,,,,,0
2025-07-21,NVDA,184.0450567679408,,,,,,0
2025-07-21,QQQ,158.1842253758662,,,,,,0
2025-07-21,SPY,150.81485898108897,,,,,,0
2025-07-22,AAPL,97.56654725281957,,,,,,0
2025-07-22,MSFT,114.36556083568841,,,,,,0
2025-07-22,NVDA,186.62823786849378,,,,,,0
2025-07-22,QQQ,153.246514127838,,,,,,0
2025-07-22,SPY,150.88485781670732,,,,,,0
2025-07-23,AAPL,97.21643387860236,,,,,,0
2025-07-23,MSFT,114.01614780440686,,,,,,0
2025-07-23,NVDA,192.27961434919865,,,,,,0
2025-07-23,QQQ,152.78863498720932,,,,,,0
2025-07-23,SPY,145.97707270119864,,,,,,0
2025-07-24,AAPL,97.21627698209349,,,,,,0
2025-07-24,MSFT,111.8316764906943,,,,,,0
2025-07-24,NVDA,193.5561138044557,,,,,,0
2025-07-24,QQQ,155.47342973550798,,,,,,0
2025-07-24,SPY,147.0809936922647,,,,,,0
2025-07-25,AAPL,96.24544322972537,98.54141589404846,,,,,0
2025-07-25,MSFT,110.43618004226964,116.39663276532687,,,,,0
2025-07-25,NVDA,191.96841463833965,186.55047936137296,,,,,0
2025-07-25,QQQ,155.5707730737117,156.21799183037805,,,,,0
2025-07-25,SPY,142.62385397590393,146.25584862014776,,,,,0
2025-07-28,AAPL,97.28593294373027,98.23136867614834,,,,,0
2025-07-28,MSFT,109.23449001908567,115.29980901502188,,,,,0
2025-07-28,NVDA,194.47900280027483,188.27777707097508,,,,,0
2025-07-28,QQQ,154.46487081755373,156.0256129596402,,,,,0
